start_time,Occupancy,co2,humidity,temp,space_utilisation,hour,day_of_week,dwell_time
2023-09-18 09:00:00,8.0,580.0,69.0,21.0,0.2,9,Monday,0.0
2023-09-18 10:00:00,9.0,648.0,68.0,20.0,0.225,10,Monday,0.016666666666666666
2023-09-18 11:00:00,6.0,637.0,68.0,22.0,0.15,11,Monday,0.05
2023-09-18 12:00:00,4.0,607.0,66.0,20.0,0.1,12,Monday,0.03333333333333333
2023-09-18 13:00:00,8.0,655.0,64.0,20.0,0.2,13,Monday,0.06666666666666667
2023-09-18 14:00:00,6.0,668.0,59.0,22.0,0.15,14,Monday,0.03333333333333333
2023-09-18 15:00:00,2.0,515.0,56.0,22.0,0.05,15,Monday,0.06666666666666667
2023-09-18 16:00:00,2.0,447.0,57.0,20.0,0.05,16,Monday,0.0
2023-09-18 17:00:00,2.0,418.0,55.0,22.0,0.05,17,Monday,0.0
2023-09-18 18:00:00,2.0,399.0,56.0,20.0,0.05,18,Monday,0.0
2023-09-18 19:00:00,0.0,393.0,59.0,21.0,0.0,19,Monday,0.03333333333333333
2023-09-19 09:00:00,9.0,447.0,66.0,19.0,0.225,9,Tuesday,0.15
2023-09-19 10:00:00,10.0,628.0,68.0,19.0,0.25,10,Tuesday,0.016666666666666666
2023-09-19 11:00:00,5.0,669.0,68.0,22.0,0.125,11,Tuesday,0.08333333333333333
2023-09-19 12:00:00,7.0,683.0,69.0,22.0,0.175,12,Tuesday,0.03333333333333333
2023-09-19 13:00:00,11.0,702.0,69.0,22.0,0.275,13,Tuesday,0.06666666666666667
2023-09-19 14:00:00,3.0,579.0,70.0,20.0,0.075,14,Tuesday,0.13333333333333333
2023-09-19 15:00:00,1.0,495.0,67.0,20.0,0.025,15,Tuesday,0.03333333333333333
2023-09-19 16:00:00,3.0,427.0,67.0,22.0,0.075,16,Tuesday,0.03333333333333333
2023-09-19 17:00:00,3.0,397.0,67.0,22.0,0.075,17,Tuesday,0.0
2023-09-19 18:00:00,3.0,396.0,68.0,20.0,0.075,18,Tuesday,0.0
2023-09-19 19:00:00,1.0,395.0,70.0,20.0,0.025,19,Tuesday,0.03333333333333333
2023-09-20 09:00:00,1.0,414.0,71.0,19.0,0.025,9,Wednesday,0.0
2023-09-20 10:00:00,0.0,427.0,71.0,21.0,0.0,10,Wednesday,0.016666666666666666
2023-09-20 11:00:00,2.0,463.0,69.0,19.0,0.05,11,Wednesday,0.03333333333333333
2023-09-20 12:00:00,0.0,547.0,69.0,19.0,0.0,12,Wednesday,0.03333333333333333
2023-09-20 13:00:00,0.0,499.0,71.0,21.0,0.0,13,Wednesday,0.0
2023-09-20 14:00:00,1.0,471.0,70.0,21.0,0.025,14,Wednesday,0.016666666666666666
2023-09-20 15:00:00,0.0,479.0,68.0,19.0,0.0,15,Wednesday,0.016666666666666666
2023-09-20 16:00:00,1.0,460.0,70.0,21.0,0.025,16,Wednesday,0.016666666666666666
2023-09-20 17:00:00,1.0,426.0,69.0,21.0,0.025,17,Wednesday,0.0
2023-09-20 18:00:00,1.0,417.0,69.0,19.0,0.025,18,Wednesday,0.0
2023-09-20 19:00:00,1.0,406.0,68.0,19.0,0.025,19,Wednesday,0.0
2023-09-21 09:00:00,15.0,657.0,64.0,20.0,0.375,9,Thursday,0.23333333333333334
2023-09-21 10:00:00,16.0,791.0,62.0,19.0,0.4,10,Thursday,0.016666666666666666
2023-09-21 11:00:00,8.0,787.0,63.0,19.0,0.2,11,Thursday,0.13333333333333333
2023-09-21 12:00:00,5.0,794.0,63.0,19.0,0.125,12,Thursday,0.05
2023-09-21 13:00:00,5.0,774.0,61.0,21.0,0.125,13,Thursday,0.0
2023-09-21 14:00:00,4.0,778.0,63.0,19.0,0.1,14,Thursday,0.016666666666666666
2023-09-21 15:00:00,0.0,736.0,63.0,19.0,0.0,15,Thursday,0.06666666666666667
2023-09-21 16:00:00,0.0,588.0,60.0,21.0,0.0,16,Thursday,0.0
2023-09-21 17:00:00,0.0,516.0,62.0,21.0,0.0,17,Thursday,0.0
2023-09-21 18:00:00,1.0,481.0,63.0,21.0,0.025,18,Thursday,0.016666666666666666
2023-09-21 19:00:00,0.0,463.0,62.0,21.0,0.0,19,Thursday,0.016666666666666666
2023-09-22 09:00:00,5.0,578.0,58.0,17.0,0.125,9,Friday,0.08333333333333333
2023-09-22 10:00:00,11.0,771.0,59.0,18.0,0.275,10,Friday,0.1
2023-09-22 11:00:00,6.0,813.0,58.0,20.0,0.15,11,Friday,0.08333333333333333
2023-09-22 12:00:00,2.0,732.0,57.0,19.0,0.05,12,Friday,0.06666666666666667
2023-09-22 13:00:00,2.0,651.0,57.0,19.0,0.05,13,Friday,0.0
2023-09-22 14:00:00,0.0,581.0,56.0,21.0,0.0,14,Friday,0.03333333333333333
2023-09-22 15:00:00,2.0,536.0,56.0,19.0,0.05,15,Friday,0.03333333333333333
2023-09-22 16:00:00,2.0,502.0,56.0,21.0,0.05,16,Friday,0.0
2023-09-22 17:00:00,0.0,479.0,58.0,19.0,0.0,17,Friday,0.03333333333333333
2023-09-22 18:00:00,0.0,462.0,56.0,21.0,0.0,18,Friday,0.0
2023-09-22 19:00:00,2.0,448.0,58.0,21.0,0.05,19,Friday,0.03333333333333333
2023-09-23 09:00:00,0.0,419.0,54.0,17.0,0.0,9,Saturday,0.03333333333333333
2023-09-23 10:00:00,0.0,414.0,56.0,19.0,0.0,10,Saturday,0.0
2023-09-23 11:00:00,0.0,412.0,54.0,19.0,0.0,11,Saturday,0.0
2023-09-23 12:00:00,0.0,407.0,55.0,17.0,0.0,12,Saturday,0.0
2023-09-23 13:00:00,1.0,409.0,53.0,20.0,0.025,13,Saturday,0.016666666666666666
2023-09-23 14:00:00,1.0,409.0,54.0,20.0,0.025,14,Saturday,0.0
2023-09-23 15:00:00,0.0,411.0,54.0,20.0,0.0,15,Saturday,0.016666666666666666
2023-09-23 16:00:00,1.0,412.0,54.0,18.0,0.025,16,Saturday,0.016666666666666666
2023-09-23 17:00:00,0.0,408.0,52.0,18.0,0.0,17,Saturday,0.016666666666666666
2023-09-23 18:00:00,0.0,408.0,55.0,18.0,0.0,18,Saturday,0.0
2023-09-23 19:00:00,0.0,404.0,53.0,18.0,0.0,19,Saturday,0.0
2023-09-24 09:00:00,2.0,432.0,66.0,18.0,0.05,9,Sunday,0.03333333333333333
2023-09-24 10:00:00,2.0,449.0,67.0,21.0,0.05,10,Sunday,0.0
2023-09-24 11:00:00,2.0,458.0,65.0,21.0,0.05,11,Sunday,0.0
2023-09-24 12:00:00,2.0,492.0,65.0,19.0,0.05,12,Sunday,0.0
2023-09-24 13:00:00,2.0,512.0,65.0,19.0,0.05,13,Sunday,0.0
2023-09-24 14:00:00,0.0,470.0,65.0,21.0,0.0,14,Sunday,0.03333333333333333
2023-09-24 15:00:00,2.0,433.0,66.0,21.0,0.05,15,Sunday,0.03333333333333333
2023-09-24 16:00:00,0.0,419.0,64.0,19.0,0.0,16,Sunday,0.03333333333333333
2023-09-24 17:00:00,0.0,412.0,66.0,21.0,0.0,17,Sunday,0.0
2023-09-24 18:00:00,1.0,409.0,64.0,19.0,0.025,18,Sunday,0.016666666666666666
2023-09-24 19:00:00,1.0,403.0,65.0,21.0,0.025,19,Sunday,0.0
2023-09-25 09:00:00,13.0,1119.0,70.0,20.0,0.325,9,Monday,0.2
2023-09-25 10:00:00,14.0,1088.0,68.0,22.0,0.35,10,Monday,0.016666666666666666
2023-09-25 11:00:00,11.0,1006.0,66.0,23.0,0.275,11,Monday,0.05
2023-09-25 12:00:00,11.0,838.0,63.0,21.0,0.275,12,Monday,0.0
2023-09-25 13:00:00,27.0,809.0,62.0,24.0,0.675,13,Monday,0.26666666666666666
2023-09-25 14:00:00,24.0,837.0,61.0,22.0,0.6,14,Monday,0.05
2023-09-25 15:00:00,21.0,711.0,60.0,24.0,0.525,15,Monday,0.05
2023-09-25 16:00:00,12.0,559.0,60.0,24.0,0.3,16,Monday,0.15
2023-09-25 17:00:00,2.0,467.0,61.0,23.0,0.05,17,Monday,0.16666666666666666
2023-09-25 18:00:00,3.0,442.0,62.0,21.0,0.075,18,Monday,0.016666666666666666
2023-09-25 19:00:00,3.0,434.0,63.0,22.0,0.075,19,Monday,0.0
2023-09-26 09:00:00,9.0,986.0,69.0,22.0,0.225,9,Tuesday,0.1
2023-09-26 10:00:00,11.0,946.0,66.0,21.0,0.275,10,Tuesday,0.03333333333333333
2023-09-26 11:00:00,8.0,781.0,65.0,23.0,0.2,11,Tuesday,0.05
2023-09-26 12:00:00,10.0,821.0,67.0,23.0,0.25,12,Tuesday,0.03333333333333333
2023-09-26 13:00:00,22.0,696.0,63.0,22.0,0.55,13,Tuesday,0.2
2023-09-26 14:00:00,22.0,672.0,61.0,24.0,0.55,14,Tuesday,0.0
2023-09-26 15:00:00,15.0,624.0,58.0,22.0,0.375,15,Tuesday,0.11666666666666667
2023-09-26 16:00:00,11.0,607.0,60.0,24.0,0.275,16,Tuesday,0.06666666666666667
2023-09-26 17:00:00,4.0,596.0,61.0,23.0,0.1,17,Tuesday,0.11666666666666667
2023-09-26 18:00:00,3.0,494.0,59.0,21.0,0.075,18,Tuesday,0.016666666666666666
2023-09-26 19:00:00,3.0,459.0,60.0,20.0,0.075,19,Tuesday,0.0
2023-09-27 09:00:00,15.0,770.0,67.0,20.0,0.375,9,Wednesday,0.2
2023-09-27 10:00:00,21.0,886.0,68.0,20.0,0.525,10,Wednesday,0.1
2023-09-27 11:00:00,16.0,901.0,67.0,23.0,0.4,11,Wednesday,0.08333333333333333
2023-09-27 12:00:00,12.0,766.0,66.0,20.0,0.3,12,Wednesday,0.06666666666666667
2023-09-27 13:00:00,18.0,874.0,66.0,22.0,0.45,13,Wednesday,0.1
2023-09-27 14:00:00,18.0,947.0,65.0,21.0,0.45,14,Wednesday,0.0
2023-09-27 15:00:00,18.0,922.0,66.0,21.0,0.45,15,Wednesday,0.0
2023-09-27 16:00:00,8.0,846.0,65.0,21.0,0.2,16,Wednesday,0.16666666666666666
2023-09-27 17:00:00,3.0,738.0,63.0,23.0,0.075,17,Wednesday,0.08333333333333333
2023-09-27 18:00:00,1.0,615.0,64.0,22.0,0.025,18,Wednesday,0.03333333333333333
2023-09-27 19:00:00,3.0,533.0,65.0,22.0,0.075,19,Wednesday,0.03333333333333333
2023-09-28 09:00:00,14.0,926.0,65.0,19.0,0.35,9,Thursday,0.18333333333333332
2023-09-28 10:00:00,23.0,1045.0,64.0,20.0,0.575,10,Thursday,0.15
2023-09-28 11:00:00,21.0,1001.0,63.0,20.0,0.525,11,Thursday,0.03333333333333333
2023-09-28 12:00:00,26.0,944.0,61.0,21.0,0.65,12,Thursday,0.08333333333333333
2023-09-28 13:00:00,19.0,910.0,60.0,23.0,0.475,13,Thursday,0.11666666666666667
2023-09-28 14:00:00,23.0,838.0,59.0,23.0,0.575,14,Thursday,0.06666666666666667
2023-09-28 15:00:00,15.0,757.0,61.0,23.0,0.375,15,Thursday,0.13333333333333333
2023-09-28 16:00:00,6.0,691.0,59.0,21.0,0.15,16,Thursday,0.15
2023-09-28 17:00:00,6.0,687.0,59.0,21.0,0.15,17,Thursday,0.0
2023-09-28 18:00:00,3.0,629.0,63.0,23.0,0.075,18,Thursday,0.05
2023-09-28 19:00:00,3.0,577.0,64.0,22.0,0.075,19,Thursday,0.0
2023-09-29 09:00:00,26.0,949.0,66.0,19.0,0.65,9,Friday,0.38333333333333336
2023-09-29 10:00:00,21.0,1007.0,65.0,21.0,0.525,10,Friday,0.08333333333333333
2023-09-29 11:00:00,18.0,834.0,64.0,20.0,0.45,11,Friday,0.05
2023-09-29 12:00:00,16.0,710.0,62.0,22.0,0.4,12,Friday,0.03333333333333333
2023-09-29 13:00:00,16.0,719.0,61.0,22.0,0.4,13,Friday,0.0
2023-09-29 14:00:00,16.0,679.0,58.0,23.0,0.4,14,Friday,0.0
2023-09-29 15:00:00,10.0,593.0,58.0,20.0,0.25,15,Friday,0.1
2023-09-29 16:00:00,3.0,508.0,59.0,20.0,0.075,16,Friday,0.11666666666666667
2023-09-29 17:00:00,3.0,475.0,59.0,20.0,0.075,17,Friday,0.0
2023-09-29 18:00:00,3.0,456.0,58.0,22.0,0.075,18,Friday,0.0
2023-09-29 19:00:00,3.0,444.0,60.0,19.0,0.075,19,Friday,0.0
2023-09-30 09:00:00,1.0,445.0,63.0,19.0,0.025,9,Saturday,0.03333333333333333
2023-09-30 10:00:00,1.0,434.0,66.0,19.0,0.025,10,Saturday,0.0
2023-09-30 11:00:00,1.0,428.0,66.0,20.0,0.025,11,Saturday,0.0
2023-09-30 12:00:00,0.0,419.0,63.0,18.0,0.0,12,Saturday,0.016666666666666666
2023-09-30 13:00:00,0.0,413.0,65.0,20.0,0.0,13,Saturday,0.0
2023-09-30 14:00:00,1.0,412.0,63.0,18.0,0.025,14,Saturday,0.016666666666666666
2023-09-30 15:00:00,1.0,413.0,63.0,18.0,0.025,15,Saturday,0.0
2023-09-30 16:00:00,1.0,406.0,65.0,20.0,0.025,16,Saturday,0.0
2023-09-30 17:00:00,1.0,407.0,63.0,18.0,0.025,17,Saturday,0.0
2023-09-30 18:00:00,1.0,405.0,66.0,20.0,0.025,18,Saturday,0.0
2023-09-30 19:00:00,1.0,402.0,67.0,18.0,0.025,19,Saturday,0.0
2023-10-01 09:00:00,2.0,432.0,72.0,21.0,0.05,9,Sunday,0.016666666666666666
2023-10-01 10:00:00,2.0,458.0,70.0,21.0,0.05,10,Sunday,0.0
2023-10-01 11:00:00,0.0,470.0,70.0,21.0,0.0,11,Sunday,0.03333333333333333
2023-10-01 12:00:00,2.0,477.0,70.0,21.0,0.05,12,Sunday,0.03333333333333333
2023-10-01 13:00:00,0.0,479.0,70.0,21.0,0.0,13,Sunday,0.03333333333333333
2023-10-01 14:00:00,0.0,473.0,72.0,21.0,0.0,14,Sunday,0.0
2023-10-01 15:00:00,2.0,457.0,70.0,19.0,0.05,15,Sunday,0.03333333333333333
2023-10-01 16:00:00,2.0,447.0,70.0,19.0,0.05,16,Sunday,0.0
2023-10-01 17:00:00,0.0,435.0,73.0,19.0,0.0,17,Sunday,0.03333333333333333
2023-10-01 18:00:00,2.0,429.0,71.0,21.0,0.05,18,Sunday,0.03333333333333333
2023-10-01 19:00:00,2.0,422.0,71.0,21.0,0.05,19,Sunday,0.0
2023-10-02 09:00:00,27.0,1180.0,73.0,20.0,0.675,9,Monday,0.4166666666666667
2023-10-02 10:00:00,33.0,1247.0,72.0,20.0,0.825,10,Monday,0.1
2023-10-02 11:00:00,15.0,1122.0,69.0,21.0,0.375,11,Monday,0.3
2023-10-02 12:00:00,26.0,1068.0,68.0,21.0,0.65,12,Monday,0.18333333333333332
2023-10-02 13:00:00,26.0,1023.0,68.0,21.0,0.65,13,Monday,0.0
2023-10-02 14:00:00,22.0,1031.0,70.0,23.0,0.55,14,Monday,0.06666666666666667
2023-10-02 15:00:00,21.0,988.0,70.0,24.0,0.525,15,Monday,0.016666666666666666
2023-10-02 16:00:00,5.0,679.0,69.0,23.0,0.125,16,Monday,0.26666666666666666
2023-10-02 17:00:00,1.0,510.0,69.0,21.0,0.025,17,Monday,0.06666666666666667
2023-10-02 18:00:00,1.0,451.0,67.0,20.0,0.025,18,Monday,0.0
2023-10-02 19:00:00,1.0,427.0,69.0,22.0,0.025,19,Monday,0.0
2023-10-03 09:00:00,27.0,1028.0,68.0,21.0,0.675,9,Tuesday,0.43333333333333335
2023-10-03 10:00:00,27.0,1150.0,67.0,22.0,0.675,10,Tuesday,0.0
2023-10-03 11:00:00,22.0,1050.0,63.0,22.0,0.55,11,Tuesday,0.08333333333333333
2023-10-03 12:00:00,23.0,894.0,60.0,22.0,0.575,12,Tuesday,0.016666666666666666
2023-10-03 13:00:00,11.0,858.0,59.0,21.0,0.275,13,Tuesday,0.2
2023-10-03 14:00:00,12.0,877.0,57.0,21.0,0.3,14,Tuesday,0.016666666666666666
2023-10-03 15:00:00,8.0,768.0,58.0,23.0,0.2,15,Tuesday,0.06666666666666667
2023-10-03 16:00:00,17.0,743.0,57.0,21.0,0.425,16,Tuesday,0.15
2023-10-03 17:00:00,7.0,755.0,59.0,21.0,0.175,17,Tuesday,0.16666666666666666
2023-10-03 18:00:00,1.0,677.0,58.0,22.0,0.025,18,Tuesday,0.1
2023-10-03 19:00:00,1.0,575.0,60.0,20.0,0.025,19,Tuesday,0.0
2023-10-04 09:00:00,14.0,994.0,63.0,19.0,0.35,9,Wednesday,0.21666666666666667
2023-10-04 10:00:00,20.0,934.0,64.0,22.0,0.5,10,Wednesday,0.1
2023-10-04 11:00:00,15.0,936.0,61.0,22.0,0.375,11,Wednesday,0.08333333333333333
2023-10-04 12:00:00,16.0,770.0,61.0,20.0,0.4,12,Wednesday,0.016666666666666666
2023-10-04 13:00:00,19.0,836.0,60.0,20.0,0.475,13,Wednesday,0.05
2023-10-04 14:00:00,18.0,787.0,59.0,21.0,0.45,14,Wednesday,0.016666666666666666
2023-10-04 15:00:00,12.0,792.0,58.0,23.0,0.3,15,Wednesday,0.1
2023-10-04 16:00:00,8.0,771.0,58.0,21.0,0.2,16,Wednesday,0.06666666666666667
2023-10-04 17:00:00,3.0,714.0,58.0,20.0,0.075,17,Wednesday,0.08333333333333333
2023-10-04 18:00:00,2.0,649.0,58.0,20.0,0.05,18,Wednesday,0.016666666666666666
2023-10-04 19:00:00,0.0,575.0,57.0,22.0,0.0,19,Wednesday,0.03333333333333333
2023-10-05 09:00:00,25.0,862.0,64.0,20.0,0.625,9,Thursday,0.4166666666666667
2023-10-05 10:00:00,27.0,983.0,62.0,20.0,0.675,10,Thursday,0.03333333333333333
2023-10-05 11:00:00,22.0,954.0,61.0,20.0,0.55,11,Thursday,0.08333333333333333
2023-10-05 12:00:00,28.0,894.0,60.0,21.0,0.7,12,Thursday,0.1
2023-10-05 13:00:00,23.0,849.0,58.0,23.0,0.575,13,Thursday,0.08333333333333333
2023-10-05 14:00:00,19.0,763.0,59.0,21.0,0.475,14,Thursday,0.06666666666666667
2023-10-05 15:00:00,13.0,663.0,55.0,23.0,0.325,15,Thursday,0.1
2023-10-05 16:00:00,5.0,601.0,57.0,23.0,0.125,16,Thursday,0.13333333333333333
2023-10-05 17:00:00,3.0,600.0,58.0,21.0,0.075,17,Thursday,0.03333333333333333
2023-10-05 18:00:00,3.0,566.0,57.0,20.0,0.075,18,Thursday,0.0
2023-10-05 19:00:00,3.0,513.0,58.0,20.0,0.075,19,Thursday,0.0
2023-10-06 09:00:00,12.0,786.0,66.0,22.0,0.3,9,Friday,0.15
2023-10-06 10:00:00,13.0,755.0,66.0,20.0,0.325,10,Friday,0.016666666666666666
2023-10-06 11:00:00,15.0,751.0,65.0,21.0,0.375,11,Friday,0.03333333333333333
2023-10-06 12:00:00,18.0,665.0,62.0,21.0,0.45,12,Friday,0.05
2023-10-06 13:00:00,16.0,679.0,63.0,21.0,0.4,13,Friday,0.03333333333333333
2023-10-06 14:00:00,16.0,622.0,60.0,24.0,0.4,14,Friday,0.0
2023-10-06 15:00:00,8.0,569.0,61.0,21.0,0.2,15,Friday,0.13333333333333333
2023-10-06 16:00:00,2.0,476.0,58.0,21.0,0.05,16,Friday,0.1
2023-10-06 17:00:00,0.0,453.0,58.0,23.0,0.0,17,Friday,0.03333333333333333
2023-10-06 18:00:00,2.0,441.0,59.0,22.0,0.05,18,Friday,0.03333333333333333
2023-10-06 19:00:00,0.0,430.0,60.0,22.0,0.0,19,Friday,0.03333333333333333
2023-10-07 09:00:00,2.0,433.0,64.0,20.0,0.05,9,Saturday,0.03333333333333333
2023-10-07 10:00:00,10.0,545.0,63.0,22.0,0.25,10,Saturday,0.13333333333333333
2023-10-07 11:00:00,4.0,726.0,66.0,21.0,0.1,11,Saturday,0.1
2023-10-07 12:00:00,2.0,575.0,65.0,21.0,0.05,12,Saturday,0.03333333333333333
2023-10-07 13:00:00,3.0,596.0,63.0,23.0,0.075,13,Saturday,0.016666666666666666
2023-10-07 14:00:00,0.0,570.0,63.0,23.0,0.0,14,Saturday,0.05
2023-10-07 15:00:00,2.0,522.0,64.0,22.0,0.05,15,Saturday,0.03333333333333333
2023-10-07 16:00:00,2.0,480.0,61.0,22.0,0.05,16,Saturday,0.0
2023-10-07 17:00:00,0.0,453.0,62.0,23.0,0.0,17,Saturday,0.03333333333333333
2023-10-07 18:00:00,2.0,432.0,59.0,23.0,0.05,18,Saturday,0.03333333333333333
2023-10-07 19:00:00,2.0,418.0,59.0,21.0,0.05,19,Saturday,0.0
2023-10-08 09:00:00,3.0,482.0,58.0,19.0,0.075,9,Sunday,0.016666666666666666
2023-10-08 10:00:00,3.0,530.0,58.0,19.0,0.075,10,Sunday,0.0
2023-10-08 11:00:00,1.0,562.0,58.0,22.0,0.025,11,Sunday,0.03333333333333333
2023-10-08 12:00:00,3.0,600.0,60.0,22.0,0.075,12,Sunday,0.03333333333333333
2023-10-08 13:00:00,1.0,565.0,58.0,21.0,0.025,13,Sunday,0.03333333333333333
2023-10-08 14:00:00,3.0,514.0,58.0,21.0,0.075,14,Sunday,0.03333333333333333
2023-10-08 15:00:00,0.0,469.0,55.0,21.0,0.0,15,Sunday,0.05
2023-10-08 16:00:00,2.0,454.0,56.0,21.0,0.05,16,Sunday,0.03333333333333333
2023-10-08 17:00:00,2.0,443.0,54.0,23.0,0.05,17,Sunday,0.0
2023-10-08 18:00:00,2.0,441.0,55.0,23.0,0.05,18,Sunday,0.0
2023-10-08 19:00:00,0.0,440.0,56.0,23.0,0.0,19,Sunday,0.03333333333333333
2023-10-09 09:00:00,23.0,1087.0,66.0,22.0,0.575,9,Monday,0.38333333333333336
2023-10-09 10:00:00,26.0,1184.0,64.0,23.0,0.65,10,Monday,0.05
2023-10-09 11:00:00,14.0,1026.0,66.0,23.0,0.35,11,Monday,0.2
2023-10-09 12:00:00,23.0,922.0,64.0,22.0,0.575,12,Monday,0.15
2023-10-09 13:00:00,22.0,804.0,66.0,25.0,0.55,13,Monday,0.016666666666666666
2023-10-09 14:00:00,20.0,719.0,62.0,25.0,0.5,14,Monday,0.03333333333333333
2023-10-09 15:00:00,22.0,687.0,63.0,25.0,0.55,15,Monday,0.03333333333333333
2023-10-09 16:00:00,2.0,573.0,61.0,22.0,0.05,16,Monday,0.3333333333333333
2023-10-09 17:00:00,2.0,465.0,60.0,24.0,0.05,17,Monday,0.0
2023-10-09 18:00:00,2.0,445.0,61.0,21.0,0.05,18,Monday,0.0
2023-10-09 19:00:00,0.0,433.0,64.0,23.0,0.0,19,Monday,0.03333333333333333
2023-10-10 09:00:00,20.0,738.0,68.0,22.0,0.5,9,Tuesday,0.3333333333333333
2023-10-10 10:00:00,22.0,740.0,66.0,20.0,0.55,10,Tuesday,0.03333333333333333
2023-10-10 11:00:00,20.0,734.0,65.0,20.0,0.5,11,Tuesday,0.03333333333333333
2023-10-10 12:00:00,18.0,644.0,66.0,20.0,0.45,12,Tuesday,0.03333333333333333
2023-10-10 13:00:00,21.0,632.0,62.0,23.0,0.525,13,Tuesday,0.05
2023-10-10 14:00:00,17.0,670.0,64.0,21.0,0.425,14,Tuesday,0.06666666666666667
2023-10-10 15:00:00,19.0,695.0,63.0,21.0,0.475,15,Tuesday,0.03333333333333333
2023-10-10 16:00:00,10.0,703.0,63.0,21.0,0.25,16,Tuesday,0.15
2023-10-10 17:00:00,4.0,632.0,63.0,21.0,0.1,17,Tuesday,0.1
2023-10-10 18:00:00,2.0,491.0,64.0,20.0,0.05,18,Tuesday,0.03333333333333333
2023-10-10 19:00:00,2.0,450.0,65.0,22.0,0.05,19,Tuesday,0.0
2023-10-11 09:00:00,15.0,759.0,71.0,22.0,0.375,9,Wednesday,0.21666666666666667
2023-10-11 10:00:00,18.0,740.0,69.0,20.0,0.45,10,Wednesday,0.05
2023-10-11 11:00:00,16.0,745.0,70.0,20.0,0.4,11,Wednesday,0.03333333333333333
2023-10-11 12:00:00,17.0,733.0,68.0,22.0,0.425,12,Wednesday,0.016666666666666666
2023-10-11 13:00:00,20.0,828.0,68.0,22.0,0.5,13,Wednesday,0.05
2023-10-11 14:00:00,7.0,916.0,70.0,20.0,0.175,14,Wednesday,0.21666666666666667
2023-10-11 15:00:00,8.0,925.0,67.0,22.0,0.2,15,Wednesday,0.016666666666666666
2023-10-11 16:00:00,3.0,970.0,69.0,22.0,0.075,16,Wednesday,0.08333333333333333
2023-10-11 17:00:00,3.0,874.0,69.0,22.0,0.075,17,Wednesday,0.0
2023-10-11 18:00:00,2.0,754.0,70.0,20.0,0.05,18,Wednesday,0.016666666666666666
2023-10-11 19:00:00,2.0,658.0,70.0,20.0,0.05,19,Wednesday,0.0
2023-10-12 09:00:00,12.0,885.0,65.0,19.0,0.3,9,Thursday,0.16666666666666666
2023-10-12 10:00:00,11.0,982.0,62.0,22.0,0.275,10,Thursday,0.016666666666666666
2023-10-12 11:00:00,8.0,962.0,63.0,20.0,0.2,11,Thursday,0.05
2023-10-12 12:00:00,11.0,981.0,61.0,22.0,0.275,12,Thursday,0.05
2023-10-12 13:00:00,22.0,1004.0,60.0,21.0,0.55,13,Thursday,0.18333333333333332
2023-10-12 14:00:00,18.0,927.0,62.0,21.0,0.45,14,Thursday,0.06666666666666667
2023-10-12 15:00:00,12.0,857.0,62.0,21.0,0.3,15,Thursday,0.1
2023-10-12 16:00:00,4.0,775.0,60.0,22.0,0.1,16,Thursday,0.13333333333333333
2023-10-12 17:00:00,3.0,791.0,63.0,22.0,0.075,17,Thursday,0.016666666666666666
2023-10-12 18:00:00,0.0,667.0,61.0,22.0,0.0,18,Thursday,0.05
2023-10-12 19:00:00,0.0,560.0,61.0,20.0,0.0,19,Thursday,0.0
2023-10-13 09:00:00,11.0,602.0,70.0,21.0,0.275,9,Friday,0.18333333333333332
2023-10-13 10:00:00,10.0,628.0,71.0,20.0,0.25,10,Friday,0.016666666666666666
2023-10-13 11:00:00,13.0,611.0,71.0,20.0,0.325,11,Friday,0.05
2023-10-13 12:00:00,19.0,647.0,71.0,20.0,0.475,12,Friday,0.1
2023-10-13 13:00:00,15.0,708.0,70.0,22.0,0.375,13,Friday,0.06666666666666667
2023-10-13 14:00:00,13.0,745.0,70.0,20.0,0.325,14,Friday,0.03333333333333333
2023-10-13 15:00:00,7.0,720.0,67.0,22.0,0.175,15,Friday,0.1
2023-10-13 16:00:00,2.0,624.0,66.0,22.0,0.05,16,Friday,0.08333333333333333
2023-10-13 17:00:00,0.0,551.0,64.0,21.0,0.0,17,Friday,0.03333333333333333
2023-10-13 18:00:00,2.0,493.0,63.0,21.0,0.05,18,Friday,0.03333333333333333
2023-10-13 19:00:00,1.0,462.0,61.0,19.0,0.025,19,Friday,0.016666666666666666
2023-10-14 09:00:00,1.0,409.0,59.0,18.0,0.025,9,Saturday,0.0
2023-10-14 10:00:00,0.0,408.0,58.0,18.0,0.0,10,Saturday,0.016666666666666666
2023-10-14 11:00:00,2.0,407.0,57.0,19.0,0.05,11,Saturday,0.03333333333333333
2023-10-14 12:00:00,0.0,405.0,57.0,19.0,0.0,12,Saturday,0.03333333333333333
2023-10-14 13:00:00,0.0,413.0,56.0,17.0,0.0,13,Saturday,0.0
2023-10-14 14:00:00,1.0,411.0,53.0,19.0,0.025,14,Saturday,0.016666666666666666
2023-10-14 15:00:00,1.0,405.0,52.0,18.0,0.025,15,Saturday,0.0
2023-10-14 16:00:00,0.0,404.0,54.0,17.0,0.0,16,Saturday,0.016666666666666666
2023-10-14 17:00:00,0.0,403.0,53.0,19.0,0.0,17,Saturday,0.0
2023-10-14 18:00:00,0.0,406.0,53.0,19.0,0.0,18,Saturday,0.0
2023-10-14 19:00:00,1.0,410.0,51.0,19.0,0.025,19,Saturday,0.016666666666666666
